year,make,model,price,mileage,color,url,body_type
2009,Lincoln,MKS,"$4,450",237000,black,https://www.carpages.ca/used-cars/alberta/calgary/2009-lincoln-mks-13293839/,Sedan
2013,Volkswagen,Passat,"$3,000",207516,black,https://www.carpages.ca/used-cars/alberta/calgary/2013-volkswagen-passat-13293806/,Sedan
2010,Mercedes-Benz,B200,"$2,000",163767,white,https://www.carpages.ca/used-cars/alberta/calgary/2010-mercedes-benz-b200-13293788/,Sedan
2015,Ford,Taurus,"$7,400",222120,white,https://www.carpages.ca/used-cars/alberta/calgary/2015-ford-taurus-13293779/,Sedan
2000,Acura,EL,"$1,500",139012,black,https://www.carpages.ca/used-cars/alberta/calgary/2000-acura-el-13293764/,Sedan
2011,Audi,A4,"$1,650",171405,brown,https://www.carpages.ca/used-cars/alberta/calgary/2011-audi-a4-13293761/,Sedan
2009,Infiniti,G37,"$1,950",139783,blue,https://www.carpages.ca/used-cars/alberta/calgary/2009-infiniti-g37-13293752/,Sedan
2017,Audi,A4,"$9,900",197312,white,https://www.carpages.ca/used-cars/alberta/calgary/2017-audi-a4-13293716/,Sedan
2007,Ford,Fusion,"$3,950",74487,maroon,https://www.carpages.ca/used-cars/alberta/calgary/2007-ford-fusion-13293698/,Sedan
1992,Toyota,Camry,"$1,250",547997,silver,https://www.carpages.ca/used-cars/alberta/calgary/1992-toyota-camry-13293680/,Sedan
2012,Volkswagen,Passat,"$2,500",194673,black,https://www.carpages.ca/used-cars/alberta/calgary/2012-volkswagen-passat-13293656/,Sedan
2017,Ford,Taurus,"$8,500",180247,gray,https://www.carpages.ca/used-cars/ontario/toronto/2017-ford-taurus-13293641/,Sedan
2014,Ford,Fiesta,"$7,495",143000,white,https://www.carpages.ca/used-cars/ontario/oshawa/2014-ford-fiesta-13293605/,Sedan
2020,Kia,Forte,"$12,999",86000,gray,https://www.carpages.ca/used-cars/ontario/london/2020-kia-forte-13293563/,Sedan
2021,Acura,TLX,"$23,995",130734,white,https://www.carpages.ca/used-cars/ontario/london/2021-acura-tlx-13293491/,Sedan
2017,Chevrolet,Cruze,"$8,299",212000,Other,https://www.carpages.ca/used-cars/nova-scotia/truro/2017-chevrolet-cruze-13293488/,Sedan
2004,Toyota,Camry,"$6,390",243595,red,https://www.carpages.ca/used-cars/ontario/woodbridge/2004-toyota-camry-13293461/,Sedan
2024,Hyundai,Sonata,"$31,950",12844,gray,https://www.carpages.ca/used-cars/ontario/mississauga/2024-hyundai-sonata-13293455/,Sedan
2014,Hyundai,Elantra,"$9,995",105994,beige,https://www.carpages.ca/used-cars/ontario/oakville/2014-hyundai-elantra-13293419/,Sedan
2016,BMW,3,"$17,850",72812,gray,https://www.carpages.ca/used-cars/ontario/oakville/2016-bmw-3-series-13293410/,Sedan
2015,Lexus,IS,"$18,995",142846,black,https://www.carpages.ca/used-cars/ontario/ottawa/2015-lexus-is-250-13293407/,Sedan
2013,Chevrolet,Sonic,"$4,999",133700,gray,https://www.carpages.ca/used-cars/ontario/ajax/2013-chevrolet-sonic-13293404/,Sedan
2015,Ford,Focus,"$6,995",179511,brown,https://www.carpages.ca/used-cars/ontario/hamilton/2015-ford-focus-13293398/,Sedan
2021,Hyundai,Sonata,"$21,995",137429,Other,https://www.carpages.ca/used-cars/ontario/london/2021-hyundai-sonata-13293395/,Sedan
2023,Mercedes-Benz,C-Class,"$42,900",73500,black,https://www.carpages.ca/used-cars/ontario/brampton/2023-mercedes-benz-c-class-13293278/,Sedan
2015,Nissan,Versa,"$9,999",83000,silver,https://www.carpages.ca/used-cars/ontario/rockwood/2015-nissan-versa-note-13293272/,Sedan
2017,Audi,S3,"$17,888",179270,black,https://www.carpages.ca/used-cars/ontario/oakville/2017-audi-s3-13293239/,Sedan
2019,Hyundai,Elantra,"$18,989",114466,silver,https://www.carpages.ca/used-cars/ontario/cambridge/2019-hyundai-elantra-13293083/,Sedan
2022,Toyota,Corolla,"$21,998",111230,white,https://www.carpages.ca/used-cars/ontario/ottawa/2022-toyota-corolla-13293050/,Sedan
2025,Toyota,Camry,"$51,099",16050,white,https://www.carpages.ca/used-cars/saskatchewan/regina/2025-toyota-camry-13292996/,Sedan
2023,Dodge,Charger,"$31,995",67000,black,https://www.carpages.ca/used-cars/ontario/kemptville/2023-dodge-charger-13292951/,Sedan
2016,Ford,Focus,"$28,199",6,black,https://www.carpages.ca/new-cars/ontario/caledonia/2016-ford-focus-13292882/,Sedan
2016,Honda,Civic,"$5,871",384558,black,https://www.carpages.ca/used-cars/ontario/ottawa/2016-honda-civic-13292648/,Sedan
2022,Honda,Civic,"$21,900",165434,gray,https://www.carpages.ca/used-cars/ontario/brampton/2022-honda-civic-13292573/,Sedan
2018,Audi,S4,"$23,495",140910,gray,https://www.carpages.ca/used-cars/quebec/vaudreuil-dorion/2018-audi-s4-13292558/,Sedan
2018,Hyundai,Elantra,"$7,990",220088,blue,https://www.carpages.ca/used-cars/ontario/scarborough/2018-hyundai-elantra-13292546/,Sedan
2017,Hyundai,IONIQ,"$6,900",276030,gray,https://www.carpages.ca/used-cars/ontario/cobourg/2017-hyundai-ioniq-13292543/,Sedan
2016,Mazda,CX-3,"$13,995",144275,Other,https://www.carpages.ca/used-cars/ontario/cambridge/2016-mazda-cx-3-13292513/,Sedan
2013,Ford,Focus,"$6,499",126750,gray,https://www.carpages.ca/used-cars/ontario/st-catharines/2013-ford-focus-13292360/,Sedan
2015,Chevrolet,Cruze,"$9,900",81820,blue,https://www.carpages.ca/used-cars/ontario/cobourg/2015-chevrolet-cruze-13292357/,Sedan
2020,Nissan,Sentra,"$14,795",101563,gray,https://www.carpages.ca/used-cars/ontario/cayuga/2020-nissan-sentra-13292282/,Sedan
2022,Honda,Civic,"$21,995",114301,black,https://www.carpages.ca/used-cars/ontario/cayuga/2022-honda-civic-13292237/,Sedan
2018,Mercedes-Benz,C-Class,"$20,895",124181,white,https://www.carpages.ca/used-cars/ontario/scarborough/2018-mercedes-benz-c-class-13292192/,Sedan
2017,Chevrolet,Cruze,"$11,988",132306,Other,https://www.carpages.ca/used-cars/alberta/calgary/2017-chevrolet-cruze-13292105/,Sedan
2019,Toyota,Avalon,"$26,988",166547,Other,https://www.carpages.ca/used-cars/alberta/calgary/2019-toyota-avalon-13292099/,Sedan
2015,Ford,Fusion,"$8,990",233271,gray,https://www.carpages.ca/used-cars/saskatchewan/regina/2015-ford-fusion-13292051/,Sedan
